Rk,Player,Age,Tm,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,PPG,APG,RPG,SPG,BPG,PPG_Score,APG_Score,RPG_Score,SPG_Score,BPG_Score,eFG%_Score,win_percentage,ranking,MVP
187.0,Justin Edwards,21.0,PHI,SF,44.0,26.0,26.3,3.9,8.6,0.455,1.6,4.3,0.363,2.3,4.3,0.548,0.546,0.7,1.0,0.696,1.0,2.3,3.4,1.6,1.0,0.4,1.1,2.2,10.1,,0.22954545454545452,0.03636363636363637,0.07727272727272727,0.022727272727272728,0.009090909090909092,0.016396103896103895,0.007272727272727274,0.009659090909090909,0.022727272727272728,0.009090909090909092,0.4368,0.293,26.0,0
188.0,Derrick Jones Jr.,27.0,LAC,SF,77.0,55.0,24.3,4.0,7.6,0.526,1.0,2.8,0.356,3.0,4.8,0.627,0.593,1.1,1.5,0.703,1.2,2.2,3.4,0.8,1.0,0.4,0.9,2.0,10.1,,0.13116883116883116,0.01038961038961039,0.04415584415584416,0.012987012987012988,0.005194805194805195,0.009369202226345083,0.002077922077922078,0.00551948051948052,0.012987012987012988,0.005194805194805195,0.4744,0.61,9.0,0
189.0,Ausar Thompson,22.0,DET,SF,59.0,48.0,22.5,4.2,7.8,0.535,0.2,0.8,0.224,4.0,7.0,0.572,0.547,1.5,2.4,0.641,1.9,3.3,5.1,2.3,1.7,0.7,1.4,2.8,10.1,,0.1711864406779661,0.03898305084745762,0.08644067796610169,0.0288135593220339,0.011864406779661016,0.012227602905569008,0.007796610169491525,0.010805084745762712,0.0288135593220339,0.011864406779661016,0.43760000000000004,0.537,14.0,0
190.0,Chris Boucher,32.0,TOR,PF,50.0,0.0,17.2,3.6,7.4,0.492,1.4,3.9,0.363,2.2,3.5,0.633,0.586,1.4,1.7,0.782,1.4,3.1,4.5,0.7,0.5,0.5,0.6,1.4,10.0,,0.2,0.013999999999999999,0.09,0.01,0.01,0.014285714285714287,0.0027999999999999995,0.01125,0.01,0.01,0.4688,0.366,24.0,0
191.0,Andrew Nembhard,25.0,IND,SG,65.0,65.0,28.9,3.8,8.3,0.458,0.8,2.7,0.291,3.0,5.6,0.538,0.506,1.7,2.1,0.794,0.5,2.8,3.3,5.0,1.2,0.2,1.7,2.3,10.0,,0.15384615384615385,0.07692307692307693,0.05076923076923077,0.01846153846153846,0.003076923076923077,0.01098901098901099,0.015384615384615385,0.006346153846153846,0.01846153846153846,0.003076923076923077,0.4048,0.61,6.0,0
192.0,Ziaire Williams,23.0,BRK,SF,63.0,45.0,24.5,3.4,8.3,0.412,1.6,4.8,0.341,1.8,3.5,0.509,0.511,1.6,2.0,0.821,1.0,3.6,4.6,1.3,1.0,0.4,1.1,2.4,10.0,,0.15873015873015872,0.020634920634920634,0.073015873015873,0.015873015873015872,0.006349206349206349,0.011337868480725623,0.0041269841269841265,0.009126984126984126,0.015873015873015872,0.006349206349206349,0.4088,0.317,25.0,0
193.0,Kevin Huerter,26.0,2TM,SG,69.0,31.0,24.3,3.7,8.8,0.425,1.9,5.7,0.338,1.8,3.1,0.587,0.535,0.5,0.7,0.714,0.4,2.5,3.0,2.3,1.0,0.3,1.0,1.8,9.9,,0.14347826086956522,0.03333333333333333,0.043478260869565216,0.014492753623188406,0.004347826086956522,0.010248447204968944,0.006666666666666666,0.005434782608695652,0.014492753623188406,0.004347826086956522,0.42800000000000005,,,0
194.0,Georges Niang,31.0,2TM,PF,79.0,3.0,21.5,3.6,7.8,0.461,2.1,5.2,0.406,1.5,2.7,0.569,0.595,0.6,0.7,0.793,0.6,2.8,3.4,1.4,0.4,0.2,1.0,2.5,9.9,,0.12531645569620253,0.01772151898734177,0.043037974683544304,0.005063291139240506,0.002531645569620253,0.00895117540687161,0.003544303797468354,0.005379746835443038,0.005063291139240506,0.002531645569620253,0.476,,,0
195.0,Julian Champagnie,23.0,SAS,SF,82.0,29.0,23.6,3.4,8.1,0.415,2.2,5.9,0.371,1.2,2.3,0.53,0.549,1.0,1.1,0.904,0.8,3.1,3.9,1.4,0.7,0.4,0.9,1.4,9.9,,0.12073170731707318,0.017073170731707315,0.0475609756097561,0.008536585365853657,0.004878048780487805,0.008623693379790942,0.003414634146341463,0.005945121951219512,0.008536585365853657,0.004878048780487805,0.43920000000000003,0.415,23.0,0
196.0,Scotty Pippen Jr.,24.0,MEM,PG,79.0,21.0,21.3,3.6,7.5,0.48,1.1,2.8,0.397,2.5,4.7,0.528,0.553,1.5,2.2,0.713,0.8,2.5,3.3,4.4,1.3,0.4,1.7,2.6,9.9,,0.12531645569620253,0.055696202531645575,0.04177215189873418,0.016455696202531647,0.005063291139240506,0.00895117540687161,0.011139240506329116,0.005221518987341772,0.016455696202531647,0.005063291139240506,0.4424,0.585,13.0,0
197.0,Nick Smith Jr.,20.0,CHO,SG,60.0,27.0,22.8,3.7,9.5,0.391,1.7,5.1,0.34,2.0,4.4,0.45,0.482,0.7,0.8,0.935,0.2,1.9,2.1,2.4,0.3,0.1,1.4,1.3,9.9,,0.165,0.04,0.035,0.005,0.0016666666666666668,0.011785714285714287,0.008,0.004375,0.005,0.0016666666666666668,0.3856,0.232,28.0,0
198.0,Bub Carrington,19.0,WAS,PG,82.0,57.0,30.0,3.7,9.1,0.401,1.7,5.0,0.339,2.0,4.2,0.475,0.493,0.8,1.0,0.812,0.4,3.8,4.2,4.4,0.7,0.3,1.7,2.3,9.8,,0.11951219512195123,0.05365853658536586,0.051219512195121955,0.008536585365853657,0.0036585365853658534,0.00853658536585366,0.010731707317073172,0.006402439024390244,0.008536585365853657,0.0036585365853658534,0.3944,0.22,29.0,0
199.0,Moses Moody,22.0,GSW,SG,74.0,34.0,22.3,3.3,7.7,0.433,1.7,4.6,0.374,1.6,3.1,0.519,0.544,1.4,1.8,0.797,0.7,1.9,2.6,1.3,0.8,0.4,0.7,1.6,9.8,,0.13243243243243244,0.01756756756756757,0.03513513513513514,0.010810810810810811,0.005405405405405406,0.00945945945945946,0.0035135135135135136,0.004391891891891892,0.010810810810810811,0.005405405405405406,0.43520000000000003,0.585,12.0,0
200.0,Amir Coffey,27.0,LAC,SG,72.0,13.0,24.3,3.3,7.1,0.471,1.4,3.4,0.409,1.9,3.7,0.529,0.57,1.6,1.8,0.891,0.4,1.8,2.2,1.1,0.6,0.1,0.6,1.7,9.7,,0.13472222222222222,0.015277777777777779,0.030555555555555558,0.008333333333333333,0.001388888888888889,0.009623015873015872,0.0030555555555555557,0.0038194444444444448,0.008333333333333333,0.001388888888888889,0.45599999999999996,0.61,9.0,0
201.0,Max Christie,21.0,2TM,SG,78.0,36.0,27.3,3.2,7.6,0.427,1.5,4.0,0.366,1.8,3.5,0.496,0.525,1.7,1.9,0.855,0.5,2.8,3.3,1.9,0.8,0.4,1.1,1.5,9.6,,0.12307692307692307,0.02435897435897436,0.0423076923076923,0.010256410256410256,0.005128205128205128,0.008791208791208791,0.004871794871794872,0.005288461538461538,0.010256410256410256,0.005128205128205128,0.42000000000000004,,,0
202.0,Kyle Filipowski,21.0,UTA,C,72.0,27.0,21.1,3.6,7.2,0.502,1.1,3.1,0.35,2.5,4.1,0.614,0.576,1.3,2.0,0.65,1.6,4.6,6.1,1.9,0.7,0.3,1.4,2.4,9.6,,0.13333333333333333,0.02638888888888889,0.08472222222222221,0.009722222222222222,0.004166666666666667,0.009523809523809523,0.005277777777777778,0.010590277777777777,0.009722222222222222,0.004166666666666667,0.4608,0.207,30.0,0
203.0,Tosan Evbuomwan,23.0,BRK,SF,28.0,0.0,23.8,3.4,7.9,0.427,0.9,2.8,0.312,2.5,5.1,0.49,0.482,2.0,2.6,0.753,1.1,3.1,4.3,2.0,0.9,0.4,1.4,2.0,9.5,,0.3392857142857143,0.07142857142857142,0.15357142857142855,0.03214285714285715,0.014285714285714287,0.024234693877551023,0.014285714285714285,0.01919642857142857,0.03214285714285715,0.014285714285714287,0.3856,0.317,25.0,0
204.0,Miles McBride,24.0,NYK,PG,64.0,10.0,24.9,3.5,8.5,0.406,1.8,4.9,0.369,1.7,3.7,0.455,0.511,0.8,1.0,0.813,0.7,1.8,2.5,2.9,1.0,0.3,0.6,1.7,9.5,,0.1484375,0.0453125,0.0390625,0.015625,0.0046875,0.010602678571428572,0.0090625,0.0048828125,0.015625,0.0046875,0.4088,0.622,5.0,0
205.0,Jalen Wilson,24.0,BRK,PF,79.0,22.0,25.7,3.1,7.8,0.397,1.5,4.6,0.337,1.6,3.3,0.481,0.495,1.7,2.1,0.818,0.9,2.5,3.4,1.8,0.5,0.1,1.0,2.1,9.5,,0.12025316455696203,0.02278481012658228,0.043037974683544304,0.006329113924050633,0.0012658227848101266,0.008589511754068717,0.004556962025316456,0.005379746835443038,0.006329113924050633,0.0012658227848101266,0.396,0.317,25.0,0
206.0,Nickeil Alexander-Walker,26.0,MIN,SG,82.0,10.0,25.3,3.3,7.5,0.438,1.7,4.5,0.381,1.6,3.0,0.524,0.553,1.1,1.4,0.78,0.7,2.6,3.2,2.7,0.6,0.4,1.2,1.7,9.4,6MOY-6,0.11463414634146342,0.032926829268292684,0.03902439024390244,0.007317073170731707,0.004878048780487805,0.00818815331010453,0.006585365853658537,0.004878048780487805,0.007317073170731707,0.004878048780487805,0.4424,0.598,10.0,0
207.0,Cole Anthony,24.0,ORL,PG,67.0,22.0,18.4,3.4,8.1,0.424,1.1,3.3,0.353,2.3,4.9,0.471,0.494,1.4,1.7,0.823,0.7,2.4,3.0,2.9,0.7,0.5,1.5,2.3,9.4,,0.14029850746268657,0.043283582089552235,0.04477611940298507,0.01044776119402985,0.007462686567164179,0.010021321961620469,0.008656716417910448,0.005597014925373134,0.01044776119402985,0.007462686567164179,0.3952,0.5,15.0,0
208.0,Anthony Black,21.0,ORL,PG,78.0,10.0,24.2,3.4,7.9,0.423,0.8,2.5,0.318,2.6,5.4,0.471,0.473,1.9,2.5,0.761,0.7,2.3,2.9,3.1,1.1,0.6,1.8,2.1,9.4,,0.12051282051282051,0.03974358974358975,0.03717948717948718,0.014102564102564105,0.007692307692307692,0.008608058608058609,0.007948717948717949,0.004647435897435897,0.014102564102564105,0.007692307692307692,0.37839999999999996,0.5,15.0,0
209.0,Max Strus,28.0,CLE,SF,50.0,37.0,25.5,3.3,7.5,0.442,2.3,5.9,0.386,1.0,1.6,0.65,0.594,0.6,0.7,0.824,1.1,3.3,4.3,3.2,0.5,0.2,1.1,2.1,9.4,,0.188,0.064,0.086,0.01,0.004,0.013428571428571429,0.0128,0.01075,0.01,0.004,0.47519999999999996,0.78,2.0,0
210.0,Tristan Vukcevic,21.0,WAS,C,35.0,1.0,14.7,3.4,6.9,0.496,1.1,2.9,0.373,2.3,4.0,0.586,0.574,1.5,1.9,0.776,0.7,3.0,3.7,1.1,0.3,0.7,1.2,1.6,9.4,,0.26857142857142857,0.03142857142857143,0.10571428571428572,0.008571428571428572,0.02,0.019183673469387756,0.006285714285714286,0.013214285714285715,0.008571428571428572,0.02,0.45919999999999994,0.22,29.0,0
211.0,Cam Whitmore,20.0,HOU,SF,51.0,3.0,16.2,3.5,7.9,0.444,1.3,3.6,0.355,2.2,4.3,0.518,0.525,1.1,1.4,0.75,0.7,2.3,3.0,1.0,0.6,0.3,0.9,0.9,9.4,,0.1843137254901961,0.0196078431372549,0.058823529411764705,0.011764705882352941,0.0058823529411764705,0.013165266106442577,0.00392156862745098,0.007352941176470588,0.011764705882352941,0.0058823529411764705,0.42000000000000004,0.634,4.0,0
212.0,Nick Richards,27.0,2TM,C,57.0,43.0,22.0,3.6,6.1,0.591,0.0,0.0,0.0,3.6,6.1,0.594,0.591,2.1,2.8,0.744,2.6,5.6,8.2,0.9,0.2,1.0,1.4,2.5,9.3,,0.1631578947368421,0.015789473684210527,0.143859649122807,0.0035087719298245615,0.017543859649122806,0.011654135338345865,0.003157894736842105,0.017982456140350874,0.0035087719298245615,0.017543859649122806,0.4728,,,0
213.0,Kel'el Ware,20.0,MIA,C,64.0,36.0,22.2,4.0,7.3,0.554,0.5,1.7,0.315,3.5,5.5,0.629,0.592,0.7,1.0,0.687,1.8,5.6,7.4,0.9,0.6,1.1,0.9,1.7,9.3,ROY-6,0.1453125,0.0140625,0.115625,0.009375,0.0171875,0.010379464285714287,0.0028125,0.014453125,0.009375,0.0171875,0.47359999999999997,0.451,20.0,0
214.0,Zach Edey,22.0,MEM,C,66.0,55.0,21.5,3.8,6.6,0.58,0.3,0.8,0.346,3.5,5.8,0.612,0.6,1.4,1.9,0.709,3.5,4.8,8.3,1.0,0.5,1.3,1.3,2.8,9.2,ROY-5,0.13939393939393938,0.015151515151515152,0.12575757575757576,0.007575757575757576,0.0196969696969697,0.009956709956709955,0.0030303030303030303,0.01571969696969697,0.007575757575757576,0.0196969696969697,0.48,0.585,13.0,0
215.0,Wendell Carter Jr.,25.0,ORL,C,68.0,51.0,25.9,3.3,7.2,0.46,0.5,2.3,0.234,2.8,4.9,0.568,0.498,1.9,2.6,0.737,2.2,5.0,7.2,2.0,0.8,0.6,1.1,2.9,9.1,,0.1338235294117647,0.029411764705882353,0.10588235294117647,0.011764705882352941,0.008823529411764706,0.009558823529411764,0.0058823529411764705,0.013235294117647059,0.011764705882352941,0.008823529411764706,0.3984,0.5,15.0,0
216.0,Noah Clowney,20.0,BRK,PF,46.0,20.0,22.7,2.9,8.1,0.358,1.9,5.7,0.333,1.0,2.4,0.414,0.474,1.5,1.7,0.838,0.9,3.0,3.9,0.9,0.5,0.5,1.0,2.3,9.1,,0.19782608695652174,0.01956521739130435,0.08478260869565217,0.010869565217391304,0.010869565217391304,0.014130434782608696,0.00391304347826087,0.010597826086956521,0.010869565217391304,0.010869565217391304,0.3792,0.317,25.0,0
217.0,Dalton Knecht,23.0,LAL,SF,78.0,16.0,19.2,3.3,7.1,0.461,1.6,4.4,0.376,1.7,2.8,0.594,0.576,0.8,1.1,0.762,0.5,2.3,2.8,0.8,0.3,0.1,0.5,1.2,9.1,,0.11666666666666667,0.010256410256410256,0.035897435897435895,0.003846153846153846,0.001282051282051282,0.008333333333333333,0.0020512820512820513,0.004487179487179487,0.003846153846153846,0.001282051282051282,0.4608,0.61,7.0,0
218.0,A.J. Lawson,24.0,TOR,SG,26.0,2.0,18.7,3.1,7.3,0.421,1.3,3.9,0.327,1.8,3.4,0.528,0.508,1.7,2.4,0.683,0.8,2.5,3.3,1.2,0.5,0.2,0.6,1.7,9.1,,0.35,0.04615384615384615,0.12692307692307692,0.019230769230769232,0.007692307692307693,0.024999999999999998,0.00923076923076923,0.015865384615384615,0.019230769230769232,0.007692307692307693,0.4064,0.366,24.0,0
219.0,T.J. McConnell,32.0,IND,PG,79.0,1.0,17.9,4.1,7.9,0.519,0.2,0.6,0.306,3.9,7.3,0.537,0.531,0.7,1.0,0.74,0.6,1.9,2.4,4.4,1.1,0.3,1.4,1.0,9.1,,0.11518987341772151,0.055696202531645575,0.030379746835443037,0.013924050632911394,0.0037974683544303796,0.008227848101265822,0.011139240506329116,0.0037974683544303796,0.013924050632911394,0.0037974683544303796,0.4248,0.61,6.0,0
220.0,Yves Missi,20.0,NOP,C,73.0,67.0,26.8,3.7,6.7,0.547,0.0,0.0,0.0,3.7,6.7,0.548,0.547,1.7,2.8,0.623,3.5,4.7,8.2,1.4,0.5,1.3,1.1,2.0,9.1,,0.12465753424657534,0.01917808219178082,0.11232876712328767,0.00684931506849315,0.01780821917808219,0.008904109589041096,0.003835616438356164,0.014041095890410958,0.00684931506849315,0.01780821917808219,0.43760000000000004,0.256,27.0,0
221.0,Royce O'Neale,31.0,PHO,SF,75.0,22.0,24.5,3.2,7.6,0.423,2.4,5.9,0.406,0.8,1.7,0.481,0.58,0.3,0.3,0.731,0.7,3.9,4.7,2.2,0.9,0.5,0.9,2.0,9.1,,0.12133333333333333,0.029333333333333336,0.06266666666666666,0.012,0.006666666666666667,0.008666666666666666,0.005866666666666668,0.007833333333333333,0.012,0.006666666666666667,0.46399999999999997,0.439,21.0,0
222.0,Jared Butler,24.0,2TM,SG,60.0,17.0,17.4,3.4,7.6,0.448,1.0,2.8,0.355,2.4,4.7,0.504,0.514,1.3,1.5,0.824,0.4,1.4,1.8,3.7,0.7,0.2,1.3,1.6,9.0,,0.15,0.06166666666666667,0.030000000000000002,0.011666666666666665,0.0033333333333333335,0.010714285714285714,0.012333333333333333,0.0037500000000000003,0.011666666666666665,0.0033333333333333335,0.4112,,,0
223.0,Marcus Smart,30.0,2TM,PG,34.0,7.0,20.0,3.0,7.6,0.393,1.4,4.1,0.348,1.5,3.4,0.448,0.488,1.6,2.1,0.761,0.5,1.6,2.1,3.2,1.1,0.3,1.6,1.6,9.0,,0.2647058823529412,0.09411764705882353,0.061764705882352944,0.03235294117647059,0.008823529411764706,0.018907563025210083,0.018823529411764704,0.007720588235294118,0.03235294117647059,0.008823529411764706,0.39039999999999997,,,0
224.0,Draymond Green,34.0,GSW,PF,68.0,66.0,29.2,3.2,7.5,0.424,1.2,3.6,0.325,2.0,3.9,0.517,0.503,1.5,2.2,0.687,1.1,5.0,6.1,5.6,1.5,1.0,2.6,3.2,9.0,"DPOY-3,DEF1",0.1323529411764706,0.08235294117647059,0.08970588235294118,0.022058823529411766,0.014705882352941176,0.009453781512605041,0.01647058823529412,0.011213235294117647,0.022058823529411766,0.014705882352941176,0.4024,0.585,12.0,0
225.0,Killian Hayes,23.0,BRK,PG,6.0,5.0,27.0,3.0,7.2,0.419,1.3,3.5,0.381,1.7,3.7,0.455,0.512,1.7,2.0,0.833,0.8,2.2,3.0,5.2,0.7,0.7,1.5,2.2,9.0,,1.5,0.8666666666666667,0.5,0.11666666666666665,0.11666666666666665,0.10714285714285714,0.17333333333333334,0.0625,0.11666666666666665,0.11666666666666665,0.4096,0.317,25.0,0
226.0,Al Horford,38.0,BOS,C,60.0,42.0,27.7,3.3,7.7,0.423,1.9,5.2,0.363,1.4,2.5,0.551,0.547,0.6,0.6,0.895,1.3,4.8,6.2,2.1,0.6,0.9,0.8,1.4,9.0,,0.15,0.035,0.10333333333333333,0.01,0.015000000000000001,0.010714285714285714,0.007000000000000001,0.012916666666666667,0.01,0.015000000000000001,0.43760000000000004,0.744,3.0,0
227.0,Julian Strawther,22.0,DEN,SG,65.0,4.0,21.3,3.2,7.5,0.432,1.4,4.1,0.349,1.8,3.3,0.535,0.529,1.1,1.4,0.822,0.3,1.9,2.2,1.3,0.6,0.2,0.9,2.3,9.0,,0.13846153846153847,0.02,0.03384615384615385,0.00923076923076923,0.003076923076923077,0.009890109890109891,0.004,0.0042307692307692315,0.00923076923076923,0.003076923076923077,0.4232,0.61,8.0,0
228.0,Patrick Williams,23.0,CHI,PF,63.0,36.0,25.0,3.3,8.2,0.397,1.5,4.3,0.353,1.7,3.9,0.447,0.49,1.0,1.3,0.723,0.7,3.1,3.8,2.0,0.8,0.5,1.4,1.4,9.0,,0.14285714285714285,0.031746031746031744,0.06031746031746031,0.012698412698412698,0.007936507936507936,0.01020408163265306,0.006349206349206349,0.007539682539682539,0.012698412698412698,0.007936507936507936,0.392,0.476,18.0,0
229.0,Jusuf Nurkić,30.0,2TM,C,51.0,32.0,20.8,3.3,6.9,0.477,0.6,2.1,0.305,2.7,4.8,0.551,0.523,1.7,2.5,0.664,1.7,6.1,7.8,2.3,0.8,0.7,1.9,2.5,8.9,,0.17450980392156865,0.045098039215686274,0.15294117647058822,0.01568627450980392,0.013725490196078431,0.01246498599439776,0.009019607843137255,0.019117647058823527,0.01568627450980392,0.013725490196078431,0.4184,,,0
230.0,Clint Capela,30.0,ATL,C,55.0,41.0,21.4,4.0,7.1,0.559,0.0,0.0,0.0,4.0,7.1,0.56,0.559,0.9,1.8,0.536,3.2,5.4,8.5,1.1,0.6,1.0,0.9,1.9,8.9,,0.16181818181818183,0.02,0.15454545454545454,0.010909090909090908,0.01818181818181818,0.01155844155844156,0.004,0.019318181818181818,0.010909090909090908,0.01818181818181818,0.44720000000000004,0.488,16.0,0
231.0,Johnny Juzang,23.0,UTA,SG,64.0,18.0,19.8,3.2,7.4,0.429,1.8,4.9,0.376,1.3,2.5,0.534,0.554,0.7,0.8,0.849,0.7,2.2,2.9,1.1,0.6,0.1,0.6,2.0,8.9,,0.1390625,0.0171875,0.0453125,0.009375,0.0015625,0.009933035714285715,0.0034375000000000005,0.0056640625,0.009375,0.0015625,0.44320000000000004,0.207,30.0,0
232.0,Luke Kennard,28.0,MEM,SG,65.0,11.0,22.6,3.2,6.6,0.478,1.7,4.0,0.433,1.4,2.6,0.547,0.609,0.8,0.9,0.895,0.6,2.2,2.8,3.3,0.8,0.1,1.1,0.9,8.9,,0.13692307692307693,0.05076923076923077,0.043076923076923075,0.012307692307692308,0.0015384615384615385,0.00978021978021978,0.010153846153846154,0.005384615384615384,0.012307692307692308,0.0015384615384615385,0.48719999999999997,0.585,13.0,0
233.0,Justin Champagnie,23.0,WAS,SF,62.0,31.0,21.6,3.4,6.6,0.511,1.2,3.1,0.383,2.2,3.5,0.624,0.601,0.8,1.2,0.685,1.8,3.9,5.7,1.0,1.0,0.6,0.9,1.8,8.8,,0.14193548387096774,0.016129032258064516,0.09193548387096774,0.016129032258064516,0.00967741935483871,0.010138248847926268,0.0032258064516129032,0.011491935483870968,0.016129032258064516,0.00967741935483871,0.4808,0.22,29.0,0
234.0,Svi Mykhailiuk,27.0,UTA,SF,38.0,13.0,20.0,3.1,7.9,0.391,1.8,5.3,0.345,1.3,2.6,0.485,0.507,0.7,0.9,0.8,0.6,1.8,2.4,2.0,0.5,0.2,1.4,1.1,8.8,,0.23157894736842108,0.05263157894736842,0.06315789473684211,0.013157894736842105,0.005263157894736842,0.01654135338345865,0.010526315789473684,0.007894736842105263,0.013157894736842105,0.005263157894736842,0.4056,0.207,30.0,0
235.0,Chris Paul,39.0,SAS,PG,82.0,82.0,28.0,3.0,7.1,0.427,1.7,4.5,0.377,1.3,2.6,0.514,0.547,1.0,1.1,0.924,0.4,3.2,3.6,7.4,1.3,0.3,1.6,1.8,8.8,,0.10731707317073172,0.0902439024390244,0.04390243902439025,0.015853658536585366,0.0036585365853658534,0.007665505226480837,0.01804878048780488,0.005487804878048781,0.015853658536585366,0.0036585365853658534,0.43760000000000004,0.415,23.0,0
236.0,Kelly Olynyk,33.0,2TM,C,44.0,22.0,20.3,3.0,6.1,0.5,0.8,1.8,0.418,2.3,4.3,0.534,0.562,1.9,2.5,0.769,1.4,3.3,4.7,2.9,0.8,0.4,1.7,2.8,8.7,,0.19772727272727272,0.0659090909090909,0.10681818181818183,0.018181818181818184,0.009090909090909092,0.014123376623376623,0.01318181818181818,0.013352272727272728,0.018181818181818184,0.009090909090909092,0.44960000000000006,,,0
237.0,Dorian Finney-Smith,31.0,2TM,PF,63.0,40.0,28.9,3.1,6.9,0.448,2.0,5.0,0.411,1.0,1.9,0.545,0.597,0.5,0.7,0.667,1.3,2.7,3.9,1.4,0.9,0.4,0.9,2.2,8.7,,0.13809523809523808,0.02222222222222222,0.0619047619047619,0.014285714285714285,0.006349206349206349,0.009863945578231292,0.004444444444444444,0.0077380952380952375,0.014285714285714285,0.006349206349206349,0.47759999999999997,,,0
238.0,Oshae Brissett,26.0,PHI,SF,6.0,2.0,23.7,3.2,6.5,0.487,1.0,3.0,0.333,2.2,3.5,0.619,0.564,1.3,2.3,0.571,1.2,2.5,3.7,0.7,0.7,0.5,1.3,2.3,8.7,,1.45,0.11666666666666665,0.6166666666666667,0.11666666666666665,0.08333333333333333,0.10357142857142856,0.02333333333333333,0.07708333333333334,0.11666666666666665,0.08333333333333333,0.45119999999999993,0.293,26.0,0
239.0,Kentavious Caldwell-Pope,31.0,ORL,SG,77.0,77.0,29.6,3.1,7.1,0.439,1.5,4.3,0.342,1.6,2.8,0.589,0.543,1.1,1.2,0.863,0.4,1.8,2.2,1.8,1.3,0.4,0.8,1.8,8.7,,0.11298701298701298,0.023376623376623377,0.028571428571428574,0.016883116883116885,0.005194805194805195,0.008070500927643784,0.004675324675324675,0.0035714285714285718,0.016883116883116885,0.005194805194805195,0.4344,0.5,15.0,0
240.0,Isaiah Collier,20.0,UTA,PG,71.0,46.0,25.9,3.3,7.8,0.422,0.6,2.4,0.249,2.7,5.4,0.497,0.459,1.5,2.2,0.682,0.5,2.9,3.3,6.3,0.9,0.2,2.9,2.1,8.7,,0.12253521126760562,0.08873239436619718,0.04647887323943662,0.01267605633802817,0.0028169014084507044,0.00875251509054326,0.017746478873239435,0.0058098591549295775,0.01267605633802817,0.0028169014084507044,0.3672,0.207,30.0,0
241.0,Dante Exum,29.0,DAL,PG,20.0,13.0,18.6,3.2,6.7,0.478,1.2,2.7,0.434,2.1,4.1,0.506,0.563,1.2,1.6,0.742,0.2,1.5,1.7,2.8,0.6,0.2,1.1,1.7,8.7,,0.43499999999999994,0.13999999999999999,0.08499999999999999,0.03,0.01,0.031071428571428566,0.027999999999999997,0.010624999999999999,0.03,0.01,0.45039999999999997,0.476,19.0,0
242.0,Kyshawn George,21.0,WAS,SG,68.0,38.0,26.5,3.0,8.0,0.372,1.7,5.2,0.322,1.3,2.8,0.464,0.476,1.0,1.4,0.753,0.7,3.5,4.2,2.5,1.0,0.7,1.4,3.0,8.7,,0.12794117647058822,0.03676470588235294,0.061764705882352944,0.014705882352941176,0.010294117647058823,0.009138655462184873,0.007352941176470588,0.007720588235294118,0.014705882352941176,0.010294117647058823,0.38079999999999997,0.22,29.0,0
243.0,Jaden Hardy,22.0,DAL,SG,57.0,3.0,15.9,3.2,7.3,0.435,1.3,3.5,0.386,1.8,3.8,0.479,0.527,1.1,1.5,0.698,0.2,1.4,1.6,1.4,0.5,0.1,1.4,1.6,8.7,,0.1526315789473684,0.02456140350877193,0.028070175438596492,0.008771929824561403,0.0017543859649122807,0.010902255639097743,0.004912280701754386,0.0035087719298245615,0.008771929824561403,0.0017543859649122807,0.42160000000000003,0.476,19.0,0
244.0,Dereck Lively II,20.0,DAL,C,36.0,29.0,23.1,3.7,5.3,0.702,0.0,0.0,,3.7,5.3,0.702,0.702,1.3,2.0,0.63,2.9,4.6,7.5,2.4,0.6,1.6,1.1,2.8,8.7,,0.24166666666666664,0.06666666666666667,0.20833333333333334,0.016666666666666666,0.044444444444444446,0.01726190476190476,0.013333333333333332,0.026041666666666668,0.016666666666666666,0.044444444444444446,0.5616,0.476,19.0,0
245.0,Tyrese Martin,25.0,BRK,SG,60.0,11.0,21.9,3.2,7.8,0.406,1.7,4.7,0.351,1.5,3.1,0.492,0.513,0.8,1.0,0.793,1.0,2.7,3.7,2.0,0.6,0.2,1.2,1.3,8.7,,0.145,0.03333333333333333,0.06166666666666667,0.01,0.0033333333333333335,0.010357142857142856,0.006666666666666666,0.0077083333333333335,0.01,0.0033333333333333335,0.4104,0.317,25.0,0
246.0,Matas Buzelis,20.0,CHI,SF,80.0,31.0,18.9,3.2,6.9,0.454,1.2,3.3,0.361,2.0,3.6,0.54,0.541,1.1,1.4,0.815,0.7,2.8,3.5,1.0,0.4,0.9,0.9,1.6,8.6,ROY-7,0.1075,0.0125,0.04375,0.005,0.01125,0.007678571428571429,0.0025,0.00546875,0.005,0.01125,0.4328,0.476,18.0,0
247.0,Jaime Jaquez Jr.,23.0,MIA,SF,66.0,17.0,20.7,3.2,7.0,0.461,0.6,1.8,0.311,2.7,5.2,0.513,0.501,1.6,2.2,0.754,1.3,3.1,4.4,2.5,0.9,0.2,1.5,1.2,8.6,,0.1303030303030303,0.03787878787878788,0.06666666666666667,0.013636363636363637,0.0030303030303030303,0.009307359307359308,0.007575757575757576,0.008333333333333333,0.013636363636363637,0.0030303030303030303,0.4008,0.451,20.0,0
